tick,x,y,rank,agent_type
16,2,14,0,4
16,19,18,0,4
16,2,17,0,4
16,1,19,0,4
16,7,2,0,4
16,10,19,0,4
16,4,9,0,4
16,17,16,0,4
16,2,18,0,4
16,19,5,0,4
16,13,8,0,4
16,13,0,0,4
16,16,14,0,4
16,3,12,0,4
16,10,0,0,4
17,12,10,0,0
17,6,0,0,0
17,0,3,0,0
17,12,18,0,0
17,12,19,0,0
17,11,18,0,0
17,16,13,0,0
17,7,17,0,0
17,0,15,0,0
17,16,3,0,0
17,17,0,0,0
17,1,5,0,0
17,8,8,0,0
17,0,2,0,0
17,13,10,0,0
17,5,12,0,0
17,7,9,0,0
17,16,19,0,0
17,13,19,0,0
17,14,7,0,0
17,17,2,0,3
17,11,14,0,3
17,16,10,0,3
17,7,6,0,3
17,8,9,0,3
17,14,17,0,3
17,1,18,0,3
17,10,7,0,3
17,13,11,0,3
17,5,6,0,3
17,14,11,0,3
17,10,6,0,3
17,15,7,0,3
17,6,17,0,3
17,5,4,0,3
17,14,12,0,3
17,0,1,0,4
17,7,16,0,4
17,8,15,0,4
17,6,4,0,4
17,15,17,0,4
17,1,1,0,4
17,13,6,0,4
17,11,3,0,4
17,17,9,0,4
17,17,15,0,4
17,14,4,0,4
17,15,1,0,4
17,11,8,0,4
17,19,3,0,4
17,18,1,0,4
17,12,11,0,4
17,17,5,0,4
17,18,13,0,4
17,17,3,0,4
17,15,18,0,4
17,0,7,0,4
17,12,2,0,4
17,10,12,0,4
17,9,19,0,4
17,3,9,0,4
17,0,8,0,4
17,18,12,0,4
17,6,19,0,4
17,0,9,0,4
17,16,15,0,4
17,8,10,0,4
17,4,15,0,4
17,1,8,0,4
17,5,14,0,4
17,14,14,0,4
17,18,18,0,4
17,3,2,0,4
17,2,14,0,4
17,19,18,0,4
17,2,17,0,4
17,1,19,0,4
17,7,2,0,4
17,10,19,0,4
17,4,9,0,4
17,17,16,0,4
17,2,18,0,4
17,19,5,0,4
17,13,8,0,4
17,13,0,0,4
17,16,14,0,4
17,3,12,0,4
17,10,0,0,4
18,12,10,0,0
18,6,0,0,0
18,0,3,0,0
18,12,18,0,0
18,12,19,0,0
18,11,18,0,0
18,16,13,0,0
18,7,17,0,0
18,0,15,0,0
18,16,3,0,0
18,17,0,0,0
18,1,5,0,0
18,8,8,0,0
18,0,2,0,0
18,13,10,0,0
18,5,12,0,0
18,7,9,0,0
18,16,19,0,0
18,13,19,0,0
18,14,7,0,0
18,17,2,0,3
18,11,14,0,3
18,16,10,0,3
18,7,6,0,3
18,8,9,0,3
18,14,17,0,3
18,1,18,0,3
18,10,7,0,3
18,13,11,0,3
18,5,6,0,3
18,14,11,0,3
18,10,6,0,3
18,15,7,0,3
18,6,17,0,3
18,5,4,0,3
18,14,12,0,3
18,0,1,0,4
18,7,16,0,4
18,8,15,0,4
18,6,4,0,4
18,15,17,0,4
18,1,1,0,4
18,13,6,0,4
18,11,3,0,4
18,17,9,0,4
18,17,15,0,4
18,14,4,0,4
18,15,1,0,4
18,11,8,0,4
18,19,3,0,4
18,18,1,0,4
18,12,11,0,4
18,17,5,0,4
18,18,13,0,4
18,17,3,0,4
18,15,18,0,4
18,0,7,0,4
18,12,2,0,4
18,10,12,0,4
18,9,19,0,4
18,3,9,0,4
18,0,8,0,4
18,18,12,0,4
18,6,19,0,4
18,0,9,0,4
18,16,15,0,4
18,8,10,0,4
18,4,15,0,4
18,1,8,0,4
18,5,14,0,4
18,14,14,0,4
18,18,18,0,4
18,3,2,0,4
18,2,14,0,4
18,19,18,0,4
18,2,17,0,4
18,1,19,0,4
18,7,2,0,4
18,10,19,0,4
18,4,9,0,4
18,17,16,0,4
18,2,18,0,4
18,19,5,0,4
18,13,8,0,4
18,13,0,0,4
18,16,14,0,4
18,3,12,0,4
18,10,0,0,4
19,12,10,0,0
19,6,0,0,0
19,0,3,0,0
19,12,18,0,0
19,12,19,0,0
19,11,18,0,0
19,16,13,0,0
19,7,17,0,0
19,0,15,0,0
19,16,3,0,0
19,17,0,0,0
19,1,5,0,0
19,8,8,0,0
19,0,2,0,0
19,13,10,0,0
19,5,12,0,0
19,7,9,0,0
19,16,19,0,0
19,13,19,0,0
19,14,7,0,0
19,17,2,0,3
19,11,14,0,3
19,16,10,0,3
19,7,6,0,3
19,8,9,0,3
19,14,17,0,3
19,1,18,0,3
19,10,7,0,3
19,13,11,0,3
19,5,6,0,3
19,14,11,0,3
19,10,6,0,3
19,15,7,0,3
19,6,17,0,3
19,5,4,0,3
19,14,12,0,3
19,0,1,0,4
19,7,16,0,4
19,8,15,0,4
19,6,4,0,4
19,15,17,0,4
19,1,1,0,4
19,13,6,0,4
19,11,3,0,4
19,17,9,0,4
19,17,15,0,4
19,14,4,0,4
19,15,1,0,4
19,11,8,0,4
19,19,3,0,4
19,18,1,0,4
19,12,11,0,4
19,17,5,0,4
19,18,13,0,4
19,17,3,0,4
19,15,18,0,4
19,0,7,0,4
19,12,2,0,4
19,10,12,0,4
19,9,19,0,4
19,3,9,0,4
19,0,8,0,4
19,18,12,0,4
19,6,19,0,4
19,0,9,0,4
19,16,15,0,4
19,8,10,0,4
19,4,15,0,4
19,1,8,0,4
19,5,14,0,4
19,14,14,0,4
19,18,18,0,4
19,3,2,0,4
19,2,14,0,4
19,19,18,0,4
19,2,17,0,4
19,1,19,0,4
19,7,2,0,4
19,10,19,0,4
19,4,9,0,4
19,17,16,0,4
19,2,18,0,4
19,19,5,0,4
19,13,8,0,4
19,13,0,0,4
19,16,14,0,4
19,3,12,0,4
19,10,0,0,4
20,12,10,0,0
20,6,0,0,0
20,0,3,0,0
20,12,18,0,0
20,12,19,0,0
20,11,18,0,0
20,16,13,0,0
20,7,17,0,0
20,0,15,0,0
20,16,3,0,0
20,17,0,0,0
20,1,5,0,0
20,8,8,0,0
20,0,2,0,0
20,13,10,0,0
20,5,12,0,0
20,7,9,0,0
20,16,19,0,0
20,13,19,0,0
20,14,7,0,0
20,17,2,0,3
20,11,14,0,3
20,16,10,0,3
20,7,6,0,3
20,8,9,0,3
20,14,17,0,3
20,1,18,0,3
20,10,7,0,3
20,13,11,0,3
20,5,6,0,3
20,14,11,0,3
20,10,6,0,3
20,15,7,0,3
20,6,17,0,3
20,5,4,0,3
20,14,12,0,3
20,0,1,0,4
20,7,16,0,4
20,8,15,0,4
20,6,4,0,4
20,15,17,0,4
20,1,1,0,4
20,13,6,0,4
20,11,3,0,4
20,17,9,0,4
20,17,15,0,4
20,14,4,0,4
20,15,1,0,4
20,11,8,0,4
20,19,3,0,4
20,18,1,0,4
20,12,11,0,4
20,17,5,0,4
20,18,13,0,4
20,17,3,0,4
20,15,18,0,4
20,0,7,0,4
20,12,2,0,4
20,10,12,0,4
20,9,19,0,4
20,3,9,0,4
20,0,8,0,4
20,18,12,0,4
20,6,19,0,4
20,0,9,0,4
20,16,15,0,4
20,8,10,0,4
20,4,15,0,4
20,1,8,0,4
20,5,14,0,4
20,14,14,0,4
20,18,18,0,4
20,3,2,0,4
20,2,14,0,4
20,19,18,0,4
20,2,17,0,4
20,1,19,0,4
20,7,2,0,4
20,10,19,0,4
20,4,9,0,4
20,17,16,0,4
20,2,18,0,4
20,19,5,0,4
20,13,8,0,4
20,13,0,0,4
20,16,14,0,4
20,3,12,0,4
20,10,0,0,4
21,12,10,0,0
21,6,0,0,0
21,0,3,0,0
21,12,18,0,0
21,12,19,0,0
21,11,18,0,0
21,16,13,0,0
21,7,17,0,0
21,0,15,0,0
21,16,3,0,0
21,17,0,0,0
21,1,5,0,0
21,8,8,0,0
21,0,2,0,0
21,13,10,0,0
21,5,12,0,0
21,7,9,0,0
21,16,19,0,0
21,13,19,0,0
21,14,7,0,0
21,17,2,0,3
21,11,14,0,3
21,16,10,0,3
21,7,6,0,3
21,8,9,0,3
21,14,17,0,3
21,1,18,0,3
21,10,7,0,3
21,13,11,0,3
21,5,6,0,3
21,14,11,0,3
21,10,6,0,3
21,15,7,0,3
21,6,17,0,3
21,5,4,0,3
21,14,12,0,3
21,0,1,0,4
21,7,16,0,4
21,8,15,0,4
21,6,4,0,4
21,15,17,0,4
21,1,1,0,4
21,13,6,0,4
21,11,3,0,4
21,17,9,0,4
21,17,15,0,4
21,14,4,0,4
21,15,1,0,4
21,11,8,0,4
21,19,3,0,4
21,18,1,0,4
21,12,11,0,4
21,17,5,0,4
21,18,13,0,4
21,17,3,0,4
21,15,18,0,4
21,0,7,0,4
21,12,2,0,4
21,10,12,0,4
21,9,19,0,4
21,3,9,0,4
21,0,8,0,4
21,18,12,0,4
21,6,19,0,4
21,0,9,0,4
21,16,15,0,4
21,8,10,0,4
21,4,15,0,4
21,1,8,0,4
21,5,14,0,4
21,14,14,0,4
21,18,18,0,4
21,3,2,0,4
21,2,14,0,4
21,19,18,0,4
21,2,17,0,4
21,1,19,0,4
21,7,2,0,4
21,10,19,0,4
21,4,9,0,4
21,17,16,0,4
21,2,18,0,4
21,19,5,0,4
21,13,8,0,4
21,13,0,0,4
21,16,14,0,4
21,3,12,0,4
21,10,0,0,4
22,12,10,0,0
22,6,0,0,0
22,0,3,0,0
22,12,18,0,0
22,12,19,0,0
22,11,18,0,0
22,16,13,0,0
22,7,17,0,0
22,0,15,0,0
22,16,3,0,0
22,17,0,0,0
22,1,5,0,0
22,8,8,0,0
22,0,2,0,0
22,13,10,0,0
22,5,12,0,0
22,7,9,0,0
22,16,19,0,0
22,13,19,0,0
22,14,7,0,0
22,17,2,0,3
22,11,14,0,3
22,16,10,0,3
22,7,6,0,3
22,8,9,0,3
22,14,17,0,3
22,1,18,0,3
22,10,7,0,3
22,13,11,0,3
22,5,6,0,3
22,14,11,0,3
22,10,6,0,3
22,15,7,0,3
22,6,17,0,3
22,5,4,0,3
22,14,12,0,3
22,0,1,0,4
22,7,16,0,4
22,8,15,0,4
22,6,4,0,4
22,15,17,0,4
22,1,1,0,4
22,13,6,0,4
22,11,3,0,4
22,17,9,0,4
22,17,15,0,4
22,14,4,0,4
22,15,1,0,4
22,11,8,0,4
22,19,3,0,4
22,18,1,0,4
22,12,11,0,4
22,17,5,0,4
22,18,13,0,4
22,17,3,0,4
22,15,18,0,4
22,0,7,0,4
22,12,2,0,4
22,10,12,0,4
22,9,19,0,4
22,3,9,0,4
22,0,8,0,4
22,18,12,0,4
22,6,19,0,4
22,0,9,0,4
22,16,15,0,4
22,8,10,0,4
22,4,15,0,4
22,1,8,0,4
22,5,14,0,4
22,14,14,0,4
22,18,18,0,4
22,3,2,0,4
22,2,14,0,4
22,19,18,0,4
22,2,17,0,4
22,1,19,0,4
22,7,2,0,4
22,10,19,0,4
22,4,9,0,4
22,17,16,0,4
22,2,18,0,4
22,19,5,0,4
22,13,8,0,4
22,13,0,0,4
22,16,14,0,4
22,3,12,0,4
22,10,0,0,4
23,12,10,0,0
23,6,0,0,0
23,0,3,0,0
23,12,18,0,0
23,12,19,0,0
23,11,18,0,0
23,16,13,0,0
23,7,17,0,0
23,0,15,0,0
23,16,3,0,0
23,17,0,0,0
23,1,5,0,0
23,8,8,0,0
23,0,2,0,0
23,13,10,0,0
23,5,12,0,0
23,7,9,0,0
23,16,19,0,0
23,13,19,0,0
23,14,7,0,0
23,17,2,0,3
23,11,14,0,3
23,16,10,0,3
23,7,6,0,3
23,8,9,0,3
23,14,17,0,3
23,1,18,0,3
23,10,7,0,3
23,13,11,0,3
23,5,6,0,3
23,14,11,0,3
23,10,6,0,3
23,15,7,0,3
23,6,17,0,3
23,5,4,0,3
23,14,12,0,3
23,0,1,0,4
23,7,16,0,4
23,8,15,0,4
23,6,4,0,4
23,15,17,0,4
23,1,1,0,4
23,13,6,0,4
23,11,3,0,4
23,17,9,0,4
23,17,15,0,4
23,14,4,0,4
23,15,1,0,4
23,11,8,0,4
23,19,3,0,4
23,18,1,0,4
23,12,11,0,4
23,17,5,0,4
23,18,13,0,4
23,17,3,0,4
23,15,18,0,4
23,0,7,0,4
23,12,2,0,4
23,10,12,0,4
23,9,19,0,4
23,3,9,0,4
23,0,8,0,4
23,18,12,0,4
23,6,19,0,4
23,0,9,0,4
23,16,15,0,4
23,8,10,0,4
23,4,15,0,4
23,1,8,0,4
23,5,14,0,4
23,14,14,0,4
23,18,18,0,4
23,3,2,0,4
23,2,14,0,4
23,19,18,0,4
23,2,17,0,4
23,1,19,0,4
23,7,2,0,4
23,10,19,0,4
23,4,9,0,4
23,17,16,0,4
23,2,18,0,4
23,19,5,0,4
23,13,8,0,4
23,13,0,0,4
23,16,14,0,4
23,3,12,0,4
23,10,0,0,4
24,12,10,0,0
24,6,0,0,0
24,0,3,0,0
24,12,18,0,0
24,12,19,0,0
24,11,18,0,0
24,16,13,0,0
24,7,17,0,0
24,0,15,0,0
24,16,3,0,0
24,17,0,0,0
24,1,5,0,0
24,8,8,0,0
24,0,2,0,0
24,13,10,0,0
24,5,12,0,0
24,7,9,0,0
24,16,19,0,0
24,13,19,0,0
24,14,7,0,0
24,17,2,0,3
24,11,14,0,3
24,16,10,0,3
24,7,6,0,3
24,8,9,0,3
24,14,17,0,3
24,1,18,0,3
24,10,7,0,3
24,13,11,0,3
24,5,6,0,3
24,14,11,0,3
24,10,6,0,3
24,15,7,0,3
24,6,17,0,3
24,5,4,0,3
24,14,12,0,3
24,0,1,0,4
24,7,16,0,4
24,8,15,0,4
24,6,4,0,4
24,15,17,0,4
24,1,1,0,4
24,13,6,0,4
24,11,3,0,4
24,17,9,0,4
24,17,15,0,4
24,14,4,0,4
24,15,1,0,4
24,11,8,0,4
24,19,3,0,4
24,18,1,0,4
24,12,11,0,4
24,17,5,0,4
24,18,13,0,4
24,17,3,0,4
24,15,18,0,4
24,0,7,0,4
24,12,2,0,4
24,10,12,0,4
24,9,19,0,4
24,3,9,0,4
24,0,8,0,4
24,18,12,0,4
24,6,19,0,4
24,0,9,0,4
24,16,15,0,4
24,8,10,0,4
24,4,15,0,4
24,1,8,0,4
24,5,14,0,4
24,14,14,0,4
24,18,18,0,4
24,3,2,0,4
24,2,14,0,4
24,19,18,0,4
24,2,17,0,4
24,1,19,0,4
24,7,2,0,4
24,10,19,0,4
24,4,9,0,4
24,17,16,0,4
24,2,18,0,4
24,19,5,0,4
24,13,8,0,4
24,13,0,0,4
24,16,14,0,4
24,3,12,0,4
24,10,0,0,4
25,12,10,0,0
25,6,0,0,0
25,0,3,0,0
25,12,18,0,0
25,12,19,0,0
25,11,18,0,0
25,16,13,0,0
25,7,17,0,0
25,0,15,0,0
25,16,3,0,0
25,17,0,0,0
25,1,5,0,0
25,8,8,0,0
25,0,2,0,0
25,13,10,0,0
25,5,12,0,0
25,7,9,0,0
25,16,19,0,0
25,13,19,0,0
25,14,7,0,0
25,17,2,0,3
25,11,14,0,3
25,16,10,0,3
25,7,6,0,3
25,8,9,0,3
25,14,17,0,3
25,1,18,0,3
25,10,7,0,3
25,13,11,0,3
25,5,6,0,3
25,14,11,0,3
25,10,6,0,3
25,15,7,0,3
25,6,17,0,3
25,5,4,0,3
25,14,12,0,3
25,0,1,0,4
25,7,16,0,4
25,8,15,0,4
25,6,4,0,4
25,15,17,0,4
25,1,1,0,4
25,13,6,0,4
25,11,3,0,4
25,17,9,0,4
25,17,15,0,4
25,14,4,0,4
25,15,1,0,4
25,11,8,0,4
25,19,3,0,4
25,18,1,0,4
25,12,11,0,4
25,17,5,0,4
25,18,13,0,4
25,17,3,0,4
25,15,18,0,4
25,0,7,0,4
25,12,2,0,4
25,10,12,0,4
25,9,19,0,4
25,3,9,0,4
25,0,8,0,4
25,18,12,0,4
25,6,19,0,4
25,0,9,0,4
25,16,15,0,4
25,8,10,0,4
25,4,15,0,4
25,1,8,0,4
25,5,14,0,4
25,14,14,0,4
25,18,18,0,4
25,3,2,0,4
25,2,14,0,4
25,19,18,0,4
25,2,17,0,4
25,1,19,0,4
25,7,2,0,4
25,10,19,0,4
25,4,9,0,4
25,17,16,0,4
25,2,18,0,4
25,19,5,0,4
25,13,8,0,4
25,13,0,0,4
25,16,14,0,4
25,3,12,0,4
25,10,0,0,4
26,12,10,0,0
26,6,0,0,0
26,0,3,0,0
26,12,18,0,0
26,12,19,0,0
26,11,18,0,0
26,16,13,0,0
26,7,17,0,0
26,0,15,0,0
26,16,3,0,0
26,17,0,0,0
26,1,5,0,0
26,8,8,0,0
26,0,2,0,0
26,13,10,0,0
26,5,12,0,0
26,7,9,0,0
26,16,19,0,0
26,13,19,0,0
26,14,7,0,0
26,17,2,0,3
26,11,14,0,3
26,16,10,0,3
26,7,6,0,3
26,8,9,0,3
26,14,17,0,3
26,1,18,0,3
26,10,7,0,3
26,13,11,0,3
26,5,6,0,3
26,14,11,0,3
26,10,6,0,3
26,15,7,0,3
26,6,17,0,3
26,5,4,0,3
26,14,12,0,3
26,0,1,0,4
26,7,16,0,4
26,8,15,0,4
26,6,4,0,4
26,15,17,0,4
26,1,1,0,4
26,13,6,0,4
26,11,3,0,4
26,17,9,0,4
26,17,15,0,4
26,14,4,0,4
26,15,1,0,4
26,11,8,0,4
26,19,3,0,4
26,18,1,0,4
26,12,11,0,4
26,17,5,0,4
26,18,13,0,4
26,17,3,0,4
26,15,18,0,4
26,0,7,0,4
26,12,2,0,4
26,10,12,0,4
26,9,19,0,4
26,3,9,0,4
26,0,8,0,4
26,18,12,0,4
26,6,19,0,4
26,0,9,0,4
26,16,15,0,4
26,8,10,0,4
26,4,15,0,4
26,1,8,0,4
26,5,14,0,4
26,14,14,0,4
26,18,18,0,4
26,3,2,0,4
26,2,14,0,4
26,19,18,0,4
26,2,17,0,4
26,1,19,0,4
26,7,2,0,4
26,10,19,0,4
26,4,9,0,4
26,17,16,0,4
26,2,18,0,4
26,19,5,0,4
26,13,8,0,4
26,13,0,0,4
26,16,14,0,4
26,3,12,0,4
26,10,0,0,4
27,12,10,0,0
27,6,0,0,0
27,0,3,0,0
27,12,18,0,0
27,12,19,0,0
27,11,18,0,0
27,16,13,0,0
27,7,17,0,0
27,0,15,0,0
27,16,3,0,0
27,17,0,0,0
27,1,5,0,0
27,8,8,0,0
27,0,2,0,0
27,13,10,0,0
27,5,12,0,0
27,7,9,0,0
27,16,19,0,0
27,13,19,0,0
27,14,7,0,0
27,17,2,0,3
27,11,14,0,3
27,16,10,0,3
27,7,6,0,3
27,8,9,0,3
27,14,17,0,3
27,1,18,0,3
27,10,7,0,3
27,13,11,0,3
27,5,6,0,3
27,14,11,0,3
27,10,6,0,3
27,15,7,0,3
27,6,17,0,3
27,5,4,0,3
27,14,12,0,3
27,0,1,0,4
27,7,16,0,4
27,8,15,0,4
27,6,4,0,4
27,15,17,0,4
27,1,1,0,4
27,13,6,0,4
27,11,3,0,4
27,17,9,0,4
27,17,15,0,4
27,14,4,0,4
27,15,1,0,4
27,11,8,0,4
27,19,3,0,4
27,18,1,0,4
27,12,11,0,4
27,17,5,0,4
27,18,13,0,4
27,17,3,0,4
27,15,18,0,4
27,0,7,0,4
27,12,2,0,4
27,10,12,0,4
27,9,19,0,4
27,3,9,0,4
27,0,8,0,4
27,18,12,0,4
27,6,19,0,4
27,0,9,0,4
27,16,15,0,4
27,8,10,0,4
27,4,15,0,4
27,1,8,0,4
27,5,14,0,4
27,14,14,0,4
27,18,18,0,4
27,3,2,0,4
27,2,14,0,4
27,19,18,0,4
27,2,17,0,4
27,1,19,0,4
27,7,2,0,4
27,10,19,0,4
27,4,9,0,4
27,17,16,0,4
27,2,18,0,4
27,19,5,0,4
27,13,8,0,4
27,13,0,0,4
27,16,14,0,4
27,3,12,0,4
27,10,0,0,4
28,12,10,0,0
28,6,0,0,0
28,0,3,0,0
28,12,18,0,0
28,12,19,0,0
28,11,18,0,0
28,16,13,0,0
28,7,17,0,0
28,0,15,0,0
28,16,3,0,0
28,17,0,0,0
28,1,5,0,0
28,8,8,0,0
28,0,2,0,0
28,13,10,0,0
28,5,12,0,0
28,7,9,0,0
28,16,19,0,0
28,13,19,0,0
28,14,7,0,0
28,17,2,0,3
28,11,14,0,3
28,16,10,0,3
28,7,6,0,3
28,8,9,0,3
28,14,17,0,3
28,1,18,0,3
28,10,7,0,3
28,13,11,0,3
28,5,6,0,3
28,14,11,0,3
28,10,6,0,3
28,15,7,0,3
28,6,17,0,3
28,5,4,0,3
28,14,12,0,3
28,0,1,0,4
28,7,16,0,4
28,8,15,0,4
28,6,4,0,4
28,15,17,0,4
28,1,1,0,4
28,13,6,0,4
28,11,3,0,4
28,17,9,0,4
28,17,15,0,4
28,14,4,0,4
28,15,1,0,4
28,11,8,0,4
28,19,3,0,4
28,18,1,0,4
28,12,11,0,4
28,17,5,0,4
28,18,13,0,4
28,17,3,0,4
28,15,18,0,4
28,0,7,0,4
28,12,2,0,4
28,10,12,0,4
28,9,19,0,4
28,3,9,0,4
28,0,8,0,4
28,18,12,0,4
28,6,19,0,4
28,0,9,0,4
28,16,15,0,4
28,8,10,0,4
28,4,15,0,4
28,1,8,0,4
28,5,14,0,4
28,14,14,0,4
28,18,18,0,4
28,3,2,0,4
28,2,14,0,4
28,19,18,0,4
28,2,17,0,4
28,1,19,0,4
28,7,2,0,4
28,10,19,0,4
28,4,9,0,4
28,17,16,0,4
28,2,18,0,4
28,19,5,0,4
28,13,8,0,4
28,13,0,0,4
28,16,14,0,4
28,3,12,0,4
28,10,0,0,4
29,12,10,0,0
29,6,0,0,0
29,0,3,0,0
29,12,18,0,0
29,12,19,0,0
29,11,18,0,0
29,16,13,0,0
29,7,17,0,0
29,0,15,0,0
29,16,3,0,0
29,17,0,0,0
29,1,5,0,0
29,8,8,0,0
29,0,2,0,0
29,13,10,0,0
29,5,12,0,0
29,7,9,0,0
29,16,19,0,0
29,13,19,0,0
29,14,7,0,0
29,17,2,0,3
29,11,14,0,3
29,16,10,0,3
29,7,6,0,3
29,8,9,0,3
29,14,17,0,3
29,1,18,0,3
29,10,7,0,3
29,13,11,0,3
29,5,6,0,3
29,14,11,0,3
29,10,6,0,3
29,15,7,0,3
29,6,17,0,3
29,5,4,0,3
29,14,12,0,3
29,0,1,0,4
29,7,16,0,4
29,8,15,0,4
29,6,4,0,4
29,15,17,0,4
29,1,1,0,4
29,13,6,0,4
29,11,3,0,4
29,17,9,0,4
29,17,15,0,4
29,14,4,0,4
29,15,1,0,4
29,11,8,0,4
29,19,3,0,4
29,18,1,0,4
29,12,11,0,4
29,17,5,0,4
29,18,13,0,4
29,17,3,0,4
29,15,18,0,4
29,0,7,0,4
29,12,2,0,4
29,10,12,0,4
29,9,19,0,4
29,3,9,0,4
29,0,8,0,4
29,18,12,0,4
29,6,19,0,4
29,0,9,0,4
29,16,15,0,4
29,8,10,0,4
29,4,15,0,4
29,1,8,0,4
29,5,14,0,4
29,14,14,0,4
29,18,18,0,4
29,3,2,0,4
29,2,14,0,4
29,19,18,0,4
29,2,17,0,4
29,1,19,0,4
29,7,2,0,4
29,10,19,0,4
29,4,9,0,4
29,17,16,0,4
29,2,18,0,4
29,19,5,0,4
29,13,8,0,4
29,13,0,0,4
29,16,14,0,4
29,3,12,0,4
29,10,0,0,4
30,12,10,0,0
30,6,0,0,0
30,0,3,0,0
30,12,18,0,0
30,12,19,0,0
30,11,18,0,0
30,16,13,0,0
30,7,17,0,0
30,0,15,0,0
30,16,3,0,0
30,17,0,0,0
30,1,5,0,0
30,8,8,0,0
30,0,2,0,0
30,13,10,0,0
30,5,12,0,0
30,7,9,0,0
30,16,19,0,0
30,13,19,0,0
30,14,7,0,0
30,17,2,0,3
30,11,14,0,3
30,16,10,0,3
30,7,6,0,3
30,8,9,0,3
30,14,17,0,3
30,1,18,0,3
30,10,7,0,3
30,13,11,0,3
30,5,6,0,3
30,14,11,0,3
30,10,6,0,3
30,15,7,0,3
30,6,17,0,3
30,5,4,0,3
30,14,12,0,3
30,0,1,0,4
30,7,16,0,4
30,8,15,0,4
30,6,4,0,4
30,15,17,0,4
30,1,1,0,4
30,13,6,0,4
30,11,3,0,4
30,17,9,0,4
30,17,15,0,4
30,14,4,0,4
30,15,1,0,4
30,11,8,0,4
30,19,3,0,4
30,18,1,0,4
30,12,11,0,4
30,17,5,0,4
30,18,13,0,4
30,17,3,0,4
30,15,18,0,4
30,0,7,0,4
30,12,2,0,4
30,10,12,0,4
30,9,19,0,4
30,3,9,0,4
30,0,8,0,4
30,18,12,0,4
30,6,19,0,4
30,0,9,0,4
30,16,15,0,4
30,8,10,0,4
30,4,15,0,4
30,1,8,0,4
30,5,14,0,4
30,14,14,0,4
30,18,18,0,4
30,3,2,0,4
30,2,14,0,4
30,19,18,0,4
30,2,17,0,4
30,1,19,0,4
30,7,2,0,4
30,10,19,0,4
30,4,9,0,4
30,17,16,0,4
30,2,18,0,4
30,19,5,0,4
30,13,8,0,4
30,13,0,0,4
30,16,14,0,4
30,3,12,0,4
30,10,0,0,4
31,12,10,0,0
31,6,0,0,0
31,0,3,0,0
31,12,18,0,0
31,12,19,0,0
31,11,18,0,0
31,16,13,0,0
31,7,17,0,0
31,0,15,0,0
31,16,3,0,0
31,17,0,0,0
31,1,5,0,0
31,8,8,0,0
31,0,2,0,0
31,13,10,0,0
31,5,12,0,0
31,7,9,0,0
31,16,19,0,0
31,13,19,0,0
31,14,7,0,0
31,17,2,0,3
31,11,14,0,3
31,16,10,0,3
31,7,6,0,3
31,8,9,0,3
31,14,17,0,3
31,1,18,0,3
31,10,7,0,3
31,13,11,0,3
31,5,6,0,3
31,14,11,0,3
31,10,6,0,3
31,15,7,0,3
31,6,17,0,3
31,5,4,0,3
31,14,12,0,3
31,0,1,0,4
31,7,16,0,4
31,8,15,0,4
31,6,4,0,4
31,15,17,0,4
31,1,1,0,4
31,13,6,0,4
31,11,3,0,4
31,17,9,0,4
31,17,15,0,4
31,14,4,0,4
31,15,1,0,4
31,11,8,0,4
31,19,3,0,4
31,18,1,0,4
31,12,11,0,4
31,17,5,0,4
31,18,13,0,4
31,17,3,0,4
31,15,18,0,4
31,0,7,0,4
31,12,2,0,4
31,10,12,0,4
31,9,19,0,4
31,3,9,0,4
31,0,8,0,4
31,18,12,0,4
31,6,19,0,4
31,0,9,0,4
31,16,15,0,4
31,8,10,0,4
31,4,15,0,4
31,1,8,0,4
31,5,14,0,4
31,14,14,0,4
31,18,18,0,4
31,3,2,0,4
31,2,14,0,4
31,19,18,0,4
31,2,17,0,4
31,1,19,0,4
31,7,2,0,4
31,10,19,0,4
31,4,9,0,4
31,17,16,0,4
31,2,18,0,4
31,19,5,0,4
31,13,8,0,4
31,13,0,0,4
31,16,14,0,4
31,3,12,0,4
31,10,0,0,4
32,12,10,0,0
32,6,0,0,0
32,0,3,0,0
32,12,18,0,0
32,12,19,0,0
32,11,18,0,0
32,16,13,0,0
32,7,17,0,0
32,0,15,0,0
32,16,3,0,0
32,17,0,0,0
32,1,5,0,0
32,8,8,0,0
32,0,2,0,0
32,13,10,0,0
32,5,12,0,0
32,7,9,0,0
32,16,19,0,0
32,13,19,0,0
32,14,7,0,0
32,17,2,0,3
32,11,14,0,3
32,16,10,0,3
32,7,6,0,3
32,8,9,0,3
32,14,17,0,3
32,1,18,0,3
32,10,7,0,3
32,13,11,0,3
32,5,6,0,3
32,14,11,0,3
32,10,6,0,3
32,15,7,0,3
32,6,17,0,3
32,5,4,0,3
32,14,12,0,3
32,0,1,0,4
32,7,16,0,4
32,8,15,0,4
32,6,4,0,4
32,15,17,0,4
32,1,1,0,4
32,13,6,0,4
32,11,3,0,4
32,17,9,0,4
32,17,15,0,4
32,14,4,0,4
32,15,1,0,4
32,11,8,0,4
32,19,3,0,4
32,18,1,0,4
32,12,11,0,4
32,17,5,0,4
32,18,13,0,4
32,17,3,0,4
32,15,18,0,4
32,0,7,0,4
32,12,2,0,4
32,10,12,0,4
32,9,19,0,4
32,3,9,0,4
32,0,8,0,4
32,18,12,0,4
